.	CH	O	O

Một	M	B-NP	O
giờ	N	B-NP	O
chiều	N	B-NP	O
,	CH	O	O
2	M	B-NP	O
giờ	N	B-NP	O
chiều	N	B-NP	O
...	CH	O	O
2	M	B-NP	O
giờ	N	B-NP	O
30	M	B-NP	O
chiều	N	B-NP	O
...	CH	O	O

Chị	Nc	B-NP	O
Hiền	Np	B-NP	B-PER
Trâm	Np	I-NP	I-PER
,	CH	O	O
chị	Nc	B-NP	O
Phương	Np	B-NP	B-PER
Trâm	Np	I-NP	I-PER
và	C	O	O
tôi	P	B-NP	O
thay	V	B-VP	O
nhau	N	B-NP	O
bấm	V	B-VP	O
số	N	B-NP	O
.	CH	O	O

Những	L	B-NP	O
tiếng	N	B-NP	O
chuông	N	B-NP	O
điện_thoại	N	B-NP	O
réo	V	B-VP	O
lên	V	B-VP	O
vô_vọng	A	B-AP	O
.	CH	O	O

Tôi	P	B-NP	O
biết	V	B-VP	O
mình	P	B-NP	O
phải	V	B-VP	O
làm	V	B-VP	O
gì	P	B-NP	O
:	CH	O	O
đến	V	B-VP	O
thẳng	A	B-AP	O
nhà	N	B-NP	O
ông	Nc	B-NP	O
với	E	B-PP	O
tất_cả	P	B-NP	O
trái_tim	N	B-NP	O
mình	P	B-NP	O
!	CH	O	O

Để	E	B-PP	O
tránh	V	B-VP	O
những	L	B-NP	O
rắc_rối	N	B-NP	O
có_thể	R	O	O
xảy	V	B-VP	O
đến	E	B-PP	O
như	C	O	O
lời	N	B-NP	O
ông	Nc	B-NP	O
Hiếu	Np	B-NP	B-PER
đã	R	O	O
nói	V	B-VP	O
,	CH	O	O
hai	M	B-NP	O
chị	Nc	B-NP	O
Hiền	Np	B-NP	B-PER
Trâm	Np	I-NP	I-PER
và	C	O	O
Phương	Np	B-NP	B-PER
Trâm	Np	I-NP	I-PER
sẽ	R	O	O
chờ	V	B-VP	O
tôi	P	B-NP	O
ở	E	B-PP	O
khách_sạn	N	B-NP	O
.	CH	O	O

Lúc	N	B-NP	O
đó	P	B-NP	O
là	V	B-VP	O
3	M	B-NP	O
giờ	Nu	B-NP	O
chiều	N	B-NP	O
11-10	M	B-NP	O
,	CH	O	O
tôi	P	B-NP	O
kiểm_tra	V	B-VP	O
phương_tiện	N	B-NP	O
nghề_nghiệp	N	B-NP	O
,	CH	O	O
để	E	B-PP	O
lại	R	O	O
chiếc	Nc	B-NP	O
túi	N	B-NP	O
có	V	B-VP	O
logo	FW	B-NP	O
Tuổi_Trẻ	Np	B-NP	B-ORG
tại	E	B-PP	O
phòng	N	B-NP	O
khách_sạn	N	B-NP	O
,	CH	O	O
thuê	V	B-VP	O
taxi	FW	B-NP	O
thẳng	A	B-AP	O
tới	E	B-PP	O
địa_chỉ	N	B-NP	O
cần	V	B-VP	O
tìm	V	B-VP	O
.	CH	O	O

Con	Nc	B-NP	O
đường	N	B-NP	O
30	M	B-NP	O
dặm	Nu	B-NP	O
nối	V	B-VP	O
hai	M	B-NP	O
thành_phố	N	B-NP	O
hun_hút	A	B-AP	O
dài	A	B-AP	O
,	CH	O	O
người	Nc	B-NP	O
lái_xe	N	B-NP	O
đưa	V	B-VP	O
tôi	P	B-NP	O
đi	V	B-VP	O
qua	V	B-VP	O
những	L	B-NP	O
dãy	Nc	B-NP	O
trúc_đào	N	B-NP	O
và	C	O	O
tường_vi	N	B-NP	O
thắm	A	B-AP	O
đỏ	A	B-AP	O
,	CH	O	O
qua	V	B-VP	O
những	L	B-NP	O
dãy	Nc	B-NP	O
núi	N	B-NP	O
hùng_vĩ	A	B-AP	O
...	CH	O	O

Băng	V	B-VP	O
qua	V	B-VP	O
con	Nc	B-NP	O
đường	N	B-NP	O
dài	A	B-AP	O
hun_hút	A	B-AP	O
,	CH	O	O
cô	Nc	B-NP	O
phóng_viên	N	B-NP	O
trẻ	A	B-AP	O
đang	R	O	O
hướng	V	B-VP	O
tới	E	B-PP	O
một	M	B-NP	O
địa_chỉ	N	B-NP	O
duy_nhất	A	B-AP	O
,	CH	O	O
tìm	V	B-VP	O
gặp	V	B-VP	O
một	M	B-NP	O
người	N	B-NP	O
đã	R	O	O
trở_nên	V	B-VP	O
quen_thuộc	A	B-AP	O
với	E	B-PP	O
chính	T	O	O
cô	Nc	B-NP	O
,	CH	O	O
kể	V	B-VP	O
từ	E	B-PP	O
cuộc	N	B-NP	O
trò_chuyện	V	B-VP	O
đầu_tiên	A	B-AP	O
ngày	N	B-NP	O
4-9	M	B-NP	O
...	CH	O	O

Cuộc	N	B-NP	O
gặp_mặt	V	B-VP	O
đã	R	O	O
được	V	B-VP	O
chuẩn_bị	V	B-VP	O
nhưng	C	O	O
vẫn	R	O	O
đầy	A	B-AP	O
những	L	B-NP	O
bất_ngờ	N	B-NP	O
.	CH	O	O

Xe	N	B-NP	O
dừng	V	B-VP	O
trước	E	B-PP	O
khu	N	B-NP	O
căn_hộ	N	B-NP	O
cho	V	B-VP	O
thuê	V	B-VP	O
khá	R	O	O
đẹp	A	B-AP	O
.	CH	O	O

Tôi	P	B-NP	O
gọi	V	B-VP	O
cho	E	B-PP	O
ông	Nc	B-NP	O
Nguyễn	Np	B-NP	B-PER
Trung	Np	I-NP	I-PER
Hiếu	Np	I-NP	I-PER
.	CH	O	O

Không	R	O	O
có	V	B-VP	O
ai	P	B-NP	O
ở	V	B-VP	O
nhà	N	B-NP	O
.	CH	O	O

Gọi	V	B-VP	O
lần	N	B-NP	O
hai	M	B-NP	O
,	CH	O	O
không	R	O	O
có	V	B-VP	O
ai	P	B-NP	O
nhấc	V	B-VP	O
máy	N	B-NP	O
.	CH	O	O

Tôi	P	B-NP	O
để	V	B-VP	O
lại	V	B-VP	O
hai	M	B-NP	O
lời	N	B-NP	O
nhắn	V	B-VP	O
,	CH	O	O
rồi	C	O	O
tiến	V	B-VP	O
đến	E	B-PP	O
bên	N	B-NP	O
chiếc	Nc	B-NP	O
cổng	N	B-NP	O
sắt	N	B-NP	O
kềnh_càng	A	B-AP	O
có	V	B-VP	O
khoá_số	N	B-NP	O
.	CH	O	O

Khu	N	B-NP	O
nhà	N	B-NP	O
vắng_lặng	A	B-AP	O
.	CH	O	O

Ý_kiến	N	B-NP	O
bạn_đọc	N	B-NP	O
về	E	B-PP	O
hành_trình	N	B-NP	O
tìm	V	B-VP	O
Nguyễn	Np	B-NP	B-PER
Trung	Np	I-NP	I-PER
Hiếu	Np	I-NP	I-PER
.	CH	O	O

Làm_sao	X	O	O
vào	V	B-VP	O
được	V	B-VP	O
đây	P	B-NP	O
?	CH	O	O

Tôi	P	B-NP	O
bấm	V	B-VP	O
chuông	N	B-NP	O
gọi	V	B-VP	O
người	Nc	B-NP	O
điều_hành	V	B-VP	O
khu	N	B-NP	O
nhà	N	B-NP	O
,	CH	O	O
nói	V	B-VP	O
là	C	O	O
bạn	N	B-NP	O
từ	E	B-PP	O
xa	A	B-AP	O
đến	V	B-VP	O
thăm	V	B-VP	O
Nguyễn	Np	B-NP	B-PER
Trung	Np	I-NP	I-PER
Hiếu	Np	I-NP	I-PER
,	CH	O	O
nhờ	V	B-VP	O
ông	Nc	B-NP	O
chỉ_dẫn	N	B-NP	O
giùm	V	B-VP	O
.	CH	O	O

Người	Nc	B-NP	O
điều_hành	V	B-VP	O
từ_chối	V	B-VP	O
,	CH	O	O
nói	V	B-VP	O
đó	P	B-NP	O
là	V	B-VP	O
việc	N	B-NP	O
của	E	B-PP	O
tôi	P	B-NP	O
.	CH	O	O

Loay_hoay	V	B-VP	O
một	M	B-NP	O
lát	N	B-NP	O
trước	E	B-PP	O
những	L	B-NP	O
dãy	Nc	B-NP	O
số	N	B-NP	O
và	C	O	O
tên	N	B-NP	O
những	L	B-NP	O
vị	Nc	B-NP	O
chủ	N	B-NP	O
nhà	N	B-NP	O
viết	V	B-VP	O
tắt	A	B-AP	O
,	CH	O	O
tôi	P	B-NP	O
bấm	V	B-VP	O
gọi	V	B-VP	O
cái	Nc	B-NP	O
tên	N	B-NP	O
“	CH	O	O
Nguyen	Np	B-NP	B-PER
T.	Np	I-NP	I-PER
”	CH	O	O
.	CH	O	O

Vô_ích	A	B-AP	O
.	CH	O	O

Một	M	B-NP	O
cái	Nc	B-NP	O
tên	N	B-NP	O
“	CH	O	O
Nguyen	Np	B-NP	B-PER
T.	Np	I-NP	I-PER
”	CH	O	O
khác	A	B-AP	O
,	CH	O	O
cánh	N	B-NP	O
cửa	N	B-NP	O
nặng_nề	A	B-AP	O
không	R	O	O
chịu	V	B-VP	O
hé	V	B-VP	O
.	CH	O	O

Tôi	P	B-NP	O
thử	V	B-VP	O
bấm	V	B-VP	O
một_vài	L	B-NP	O
số	N	B-NP	O
bất_kỳ	A	B-AP	O
cầu_may	V	B-VP	O
.	CH	O	O

Bỗng	R	O	O
một	M	B-NP	O
thanh_niên	N	B-NP	O
da	N	B-NP	O
đen	A	B-AP	O
đi	V	B-VP	O
tới	E	B-PP	O
,	CH	O	O
anh	Nc	B-NP	O
điềm_nhiên	A	B-AP	O
nhấn	V	B-VP	O
phím	N	B-NP	O
,	CH	O	O
tôi	P	B-NP	O
dõi	V	B-VP	O
theo	V	B-VP	O
,	CH	O	O
lẩm_nhẩm	V	B-VP	O
91	M	B-NP	O
...	CH	O	O

Anh	N	B-NP	O
nhoẻn	V	B-VP	O
cười	V	B-VP	O
,	CH	O	O
cánh	N	B-NP	O
cửa	N	B-NP	O
mở_rộng	V	B-VP	O
:	CH	O	O
“	CH	O	O
Cô	N	B-NP	O
có	V	B-VP	O
muốn	V	B-VP	O
vào	V	B-VP	O
không	R	O	O
?	CH	O	O
”	CH	O	O
.	CH	O	O

Vị	Nc	B-NP	O
khách	N	B-NP	O
không	R	O	O
mời	V	B-VP	O
.	CH	O	O

Chân	N	B-NP	O
bước	N	B-NP	O
lần	V	B-VP	O
theo	V	B-VP	O
những	L	B-NP	O
con_số	N	B-NP	O
thứ_tự	N	B-NP	O
xuất_hiện	V	B-VP	O
theo	V	B-VP	O
từng	R	O	O
cánh	N	B-NP	O
cửa	N	B-NP	O
.	CH	O	O

Tưởng	V	B-VP	O
như	C	O	O
có	V	B-VP	O
cả	T	O	O
một	M	B-NP	O
dàn	N	B-NP	O
trống	N	B-NP	O
trong	E	B-PP	O
lồng_ngực	N	B-NP	O
.	CH	O	O

Tới	V	B-VP	O
rồi	R	O	O
,	CH	O	O
tay	N	B-NP	O
tôi	P	B-NP	O
nhấn	V	B-VP	O
chuông	N	B-NP	O
.	CH	O	O

Tiếng	N	B-NP	O
trẻ_con	N	B-NP	O
hỏi	V	B-VP	O
vọng	V	B-VP	O
ra	V	B-VP	O
:	CH	O	O
“	CH	O	O
Who	FW	B-NP	O
’s	FW	O	O
that	FW	B-NP	O
?	CH	O	O
”	CH	O	O
.	CH	O	O

Nghe	V	B-VP	O
quen	V	B-VP	O
lắm	R	O	O
.	CH	O	O

Đã	R	O	O
nhiều	A	B-AP	O
lần	N	B-NP	O
tôi	P	B-NP	O
trò_chuyện	V	B-VP	O
với	E	B-PP	O
ông	Nc	B-NP	O
Hiếu	Np	B-NP	B-PER
trong	E	B-PP	O
sự	N	B-NP	O
vang_vọng	V	B-VP	O
của	E	B-PP	O
thứ	Nc	B-NP	O
âm_thanh	N	B-NP	O
trong_veo	A	B-AP	O
này	P	B-NP	O
.	CH	O	O

Cửa	N	B-NP	O
hé	V	B-VP	O
mở	V	B-VP	O
,	CH	O	O
lộ	V	B-VP	O
ra	V	B-VP	O
hai	M	B-NP	O
khuôn_mặt	N	B-NP	O
châu	N	B-NP	B-LOC
Á	Np	I-NP	I-LOC
nhỏ_xíu	A	B-AP	O
nghiêng_nghiêng	A	B-AP	O
rất	R	O	O
giống	A	B-AP	O
nhau	N	B-NP	O
.	CH	O	O

Linh_cảm	N	B-NP	O
cho	V	B-VP	O
biết	V	B-VP	O
tôi	P	B-NP	O
đã	R	O	O
tìm	V	B-VP	O
đúng	A	B-AP	O
nhà	N	B-NP	O
.	CH	O	O

“	CH	O	O
Bố	N	B-NP	O
cháu	Nc	B-NP	O
có	V	B-VP	O
nhà	N	B-NP	O
không	R	O	O
?	CH	O	O
”	CH	O	O
.	CH	O	O

“	CH	O	O
Bố	N	B-NP	O
cháu	Nc	B-NP	O
đi	V	B-VP	O
đón	V	B-VP	O
mẹ	N	B-NP	O
rồi	R	O	O
,	CH	O	O
lát	N	B-NP	O
sẽ	R	O	O
về	V	B-VP	O
”	CH	O	O
.	CH	O	O

“	CH	O	O
Cháu	N	B-NP	O
là	V	B-VP	O
Andrew	Np	B-NP	B-PER
phải	A	B-AP	O
không	R	O	O
?	CH	O	O
”	CH	O	O
.	CH	O	O

“	CH	O	O
Vâng	I	O	O
”	CH	O	O
.	CH	O	O

“	CH	O	O
Còn	C	O	O
cháu	Nc	B-NP	O
là	V	B-VP	O
Alvin	Np	B-NP	B-PER
?	CH	O	O
”	CH	O	O
.	CH	O	O

“	CH	O	O
Vâng	I	O	O
”	CH	O	O
.	CH	O	O

Nhà	N	B-NP	O
ông	Nc	B-NP	O
Hiếu	Np	B-NP	B-PER
đây	P	B-NP	O
rồi	R	O	O
.	CH	O	O

Tôi	P	B-NP	O
thở	V	B-VP	O
ra	V	B-VP	O
,	CH	O	O
tạm_biệt	V	B-VP	O
hai	M	B-NP	O
đứa	Nc	B-NP	O
trẻ	N	B-NP	O
rồi	C	O	O
ra	V	B-VP	O
ngoài	A	B-AP	O
ngồi	V	B-VP	O
chờ	V	B-VP	O
bên	N	B-NP	O
bồn	N	B-NP	O
hoa	N	B-NP	O
trong	E	B-PP	O
khuôn_viên	N	B-NP	O
khu	Nc	B-NP	O
nhà	N	B-NP	O
,	CH	O	O
điện_thoại	V	B-VP	O
thông_báo	V	B-VP	O
tình_hình	N	B-NP	O
cho	E	B-PP	O
chị	Nc	B-NP	O
Hiền	Np	B-NP	B-PER
Trâm	Np	I-NP	I-PER
và	C	O	O
chị	Nc	B-NP	O
Phương	Np	B-NP	B-PER
Trâm	Np	I-NP	I-PER
,	CH	O	O
chờ	V	B-VP	O
tiếng	N	B-NP	O
chân	N	B-NP	O
chú	Nc	B-NP	O
Hiếu	Np	B-NP	B-PER
.	CH	O	O

Những	L	B-NP	O
đứa	Nc	B-NP	O
trẻ	N	B-NP	O
da	N	B-NP	O
đen	A	B-AP	O
,	CH	O	O
da	N	B-NP	O
trắng	A	B-AP	O
,	CH	O	O
da	N	B-NP	O
vàng	A	B-AP	O
đang	R	O	O
chơi_đùa	V	B-VP	O
rộn_rã	A	B-AP	O
.	CH	O	O

Một	M	B-NP	O
người	Nc	B-NP	O
đàn_ông	N	B-NP	O
châu	N	B-NP	B-LOC
Á	Np	I-NP	I-LOC
nhìn	V	B-VP	O
tôi	P	B-NP	O
ngắm	V	B-VP	O
lũ	Nc	B-NP	O
trẻ	N	B-NP	O
,	CH	O	O
vẻ	N	B-NP	O
mặt	N	B-NP	O
thân_thiện	A	B-AP	O
.	CH	O	O

Một	M	B-NP	O
phụ_nữ	N	B-NP	O
da	N	B-NP	O
đen	A	B-AP	O
dắt	V	B-VP	O
theo	V	B-VP	O
đứa	Nc	B-NP	O
trẻ	N	B-NP	O
lũn_cũn	A	B-AP	O
tập	V	B-VP	O
đi	V	B-VP	O
mỉm	V	B-VP	O
cười	V	B-VP	O
chào	V	B-VP	O
tôi	P	B-NP	O
.	CH	O	O

Cảm_giác	N	B-NP	O
không	R	O	O
an_toàn	A	B-AP	O
biến	V	B-VP	O
mất	V	B-VP	O
trong	E	B-PP	O
tôi	P	B-NP	O
.	CH	O	O

18	M	B-NP	O
g	Nu	B-NP	O
,	CH	O	O
rồi	C	O	O
18	M	B-NP	O
g	Nu	B-NP	O
30	M	B-NP	O
,	CH	O	O
một	M	B-NP	O
người	Nc	B-NP	O
đàn_ông	N	B-NP	O
mập	A	B-AP	O
,	CH	O	O
chậm_rãi	A	B-AP	O
ôm	V	B-VP	O
túi	N	B-NP	O
đồ	N	B-NP	O
bước	V	B-VP	O
lên	V	B-VP	O
cầu_thang	N	B-NP	O
.	CH	O	O

Theo	V	B-VP	O
sau	N	B-NP	O
là	V	B-VP	O
một	M	B-NP	O
phụ_nữ	N	B-NP	O
trẻ	A	B-AP	O
ôm	V	B-VP	O
con	N	B-NP	O
nhỏ	A	B-AP	O
.	CH	O	O

Qua	E	B-PP	O
những	L	B-NP	O
gì	P	B-NP	O
ông	Nc	B-NP	O
Hiếu	Np	B-NP	B-PER
tả	V	B-VP	O
về	E	B-PP	O
gia_đình	N	B-NP	O
,	CH	O	O
tôi	P	B-NP	O
biết	V	B-VP	O
chắc_chắn	A	B-AP	O
đó	P	B-NP	O
là	V	B-VP	O
ông	Nc	B-NP	O
.	CH	O	O

Thấy	V	B-VP	O
tôi	P	B-NP	O
xuất_hiện	V	B-VP	O
trước	E	B-PP	O
khung	N	B-NP	O
cửa	N	B-NP	O
,	CH	O	O
ông	Nc	B-NP	O
Hiếu	Np	B-NP	B-PER
nhận	V	B-VP	O
ra	V	B-VP	O
tôi	P	B-NP	O
lập_tức	R	O	O
bởi	E	B-PP	O
tôi	P	B-NP	O
đã	R	O	O
gửi	V	B-VP	O
ảnh	N	B-NP	O
cho	E	B-PP	O
ông	Nc	B-NP	O
kèm	V	B-VP	O
theo	V	B-VP	O
bức	Nc	B-NP	O
thư	N	B-NP	O
đầu_tiên	A	B-AP	O
.	CH	O	O

Sau	N	B-NP	O
lời	N	B-NP	O
chào	V	B-VP	O
,	CH	O	O
ông	Nc	B-NP	O
hỏi	V	B-VP	O
ngay	R	O	O
:	CH	O	O
“	CH	O	O
Cô	N	B-NP	O
đi	V	B-VP	O
taxi	FW	B-NP	O
tới	E	B-PP	O
đây	P	B-NP	O
à	I	O	O
?	CH	O	O

Còn	C	O	O
ai	P	B-NP	O
đi	V	B-VP	O
với	E	B-PP	O
cô	Nc	B-NP	O
nữa	R	O	O
không	R	O	O
?	CH	O	O
”	CH	O	O
.	CH	O	O

Tôi	P	B-NP	O
nói	V	B-VP	O
tôi	P	B-NP	O
đi	V	B-VP	O
một_mình	X	O	O
,	CH	O	O
còn	C	O	O
hai	M	B-NP	O
chị	Nc	B-NP	O
Hiền	Np	B-NP	B-PER
Trâm	Np	I-NP	I-PER
và	C	O	O
Phương	Np	B-NP	B-PER
Trâm	Np	I-NP	I-PER
đang	R	O	O
ở	V	B-VP	O
khách_sạn	N	B-NP	O
mong	V	B-VP	O
tin	N	B-NP	O
tôi	P	B-NP	O
.	CH	O	O

Ông	Nc	B-NP	O
Hiếu	Np	B-NP	B-PER
mời	V	B-VP	O
tôi	P	B-NP	O
vào	V	B-VP	O
nhà	N	B-NP	O
.	CH	O	O

Một	M	B-NP	O
căn_hộ	N	B-NP	O
ấm_cúng	A	B-AP	O
,	CH	O	O
ngổn_ngang	A	B-AP	O
đồ_chơi	N	B-NP	O
và	C	O	O
quần_áo	N	B-NP	O
trẻ_em	N	B-NP	O
.	CH	O	O

Một	M	B-NP	O
cô	Nc	B-NP	O
bé	N	B-NP	O
lũn_cũn	A	B-AP	O
tới	V	B-VP	O
gần	A	B-AP	O
khoanh_tay	V	B-VP	O
chào	V	B-VP	O
.	CH	O	O

Đó	P	B-NP	O
là	V	B-VP	O
Alisa	Np	B-NP	B-PER
,	CH	O	O
cô	Nc	B-NP	O
con_gái	N	B-NP	O
2	M	B-NP	O
tuổi	N	B-NP	O
mà	C	O	O
ông	Nc	B-NP	O
Hiếu	Np	B-NP	B-PER
từng	R	O	O
kể	V	B-VP	O
.	CH	O	O

Mọi	L	B-NP	O
việc	N	B-NP	O
đã	R	O	O
trở_nên	V	B-VP	O
suôn_sẻ	A	B-AP	O
.	CH	O	O

Từ	E	B-PP	O
nhà	N	B-NP	O
ông	Nc	B-NP	O
Hiếu	Np	B-NP	B-PER
,	CH	O	O
tôi	P	B-NP	O
điện	V	B-VP	O
về	R	O	O
mời	V	B-VP	O
hai	M	B-NP	O
chị	Nc	B-NP	O
Hiền	Np	B-NP	B-PER
Trâm	Np	I-NP	I-PER
và	C	O	O
Phương	Np	B-NP	B-PER
Trâm	Np	I-NP	I-PER
tới	V	B-VP	O
.	CH	O	O

Họ	P	B-NP	O
cùng	A	B-AP	O
lên	V	B-VP	O
taxi	FW	B-NP	O
trong	E	B-PP	O
đêm_tối	N	B-NP	O
.	CH	O	O

Gặp_gỡ	V	B-VP	O
.	CH	O	O

Ông	Nc	B-NP	O
Nguyễn	Np	B-NP	B-PER
Trung	Np	I-NP	I-PER
Hiếu	Np	I-NP	I-PER
:	CH	O	O
“	CH	O	O
Thật	T	O	O
không_thể	R	O	O
tưởng_tượng	V	B-VP	O
được	R	O	O
là	C	O	O
cuốn	Nc	B-NP	O
nhật_ký	N	B-NP	O
còn	V	B-VP	O
đến	E	B-PP	O
bây_giờ	P	B-NP	O
.	CH	O	O

Hồi	N	B-NP	O
đầu	N	B-NP	O
nghe	V	B-VP	O
báo_chí	N	B-NP	O
,	CH	O	O
người	N	B-NP	O
xung_quanh	N	B-NP	O
nói	V	B-VP	O
về	E	B-PP	O
nó	P	B-NP	O
,	CH	O	O
tôi	P	B-NP	O
thấy	V	B-VP	O
e_sợ	V	B-VP	O
vì	E	B-PP	O
nghĩ	V	B-VP	O
có_khi	R	O	O
mình	P	B-NP	O
bị	V	B-VP	O
liên_lụy	V	B-VP	O
bởi	E	B-PP	O
đó	P	B-NP	O
là	V	B-VP	O
tài_liệu	N	B-NP	O
chiến_tranh	N	B-NP	O
,	CH	O	O
theo	V	B-VP	O
qui_định	N	B-NP	O
thì	C	O	O
không	R	O	O
được	V	B-VP	O
giữ	V	B-VP	O
lại	V	B-VP	O
.	CH	O	O

Nếu	C	O	O
vi_phạm	V	B-VP	O
có_khi	R	O	O
đi	V	B-VP	O
ở	V	B-VP	O
tù	N	B-NP	O
.	CH	O	O

Tôi	P	B-NP	O
ngày	N	B-NP	O
ấy	P	B-NP	O
trẻ	A	B-AP	O
lắm	R	O	O
,	CH	O	O
có	V	B-VP	O
biết	V	B-VP	O
luật_lệ	N	B-NP	O
gì	P	B-NP	O
đâu	P	B-NP	O
,	CH	O	O
thấy	V	B-VP	O
hay	A	B-AP	O
thì	C	O	O
bảo	V	B-VP	O
Fred	Np	B-NP	B-PER
vậy	P	B-NP	O
thôi	T	O	O
.	CH	O	O

Hai_mươi	M	B-NP	O
năm	N	B-NP	O
nay	P	B-NP	O
tôi	P	B-NP	O
sống	V	B-VP	O
không	R	O	O
có	V	B-VP	O
bạn_bè	N	B-NP	O
vì	E	B-PP	O
người_ta	P	B-NP	O
nghi	V	B-VP	O
tôi	P	B-NP	O
làm_việc	V	B-VP	O
cho	E	B-PP	O
tình_báo	N	B-NP	O
.	CH	O	O

Điều	N	B-NP	O
này	P	B-NP	O
thì	C	O	O
thanh_minh	V	B-VP	O
với	E	B-PP	O
ai	P	B-NP	O
được	R	O	O
bởi_vì	E	B-PP	O
đúng	A	B-AP	O
là	V	B-VP	O
tôi	P	B-NP	O
đã	R	O	O
từng	R	O	O
làm	V	B-VP	O
thông_dịch_viên	N	B-NP	O
cho	E	B-PP	O
tình_báo	N	B-NP	O
Mỹ	Np	B-NP	B-LOC
.	CH	O	O

Cuộc_sống	N	B-NP	O
của	E	B-PP	O
tôi	P	B-NP	O
bị	V	B-VP	O
thu_hẹp	V	B-VP	O
,	CH	O	O
không	R	O	O
giao_du	V	B-VP	O
với	E	B-PP	O
ai	P	B-NP	O
.	CH	O	O

Bây_giờ	P	B-NP	O
ai	P	B-NP	O
cũng	R	O	O
biết	V	B-VP	O
tôi	P	B-NP	O
làm	V	B-VP	O
gì	P	B-NP	O
rồi	R	O	O
.	CH	O	O

Tôi	P	B-NP	O
chỉ	R	O	O
là	V	B-VP	O
một	M	B-NP	O
người	N	B-NP	O
bình_thường	A	B-AP	O
.	CH	O	O

Lúc	N	B-NP	O
nãy	P	B-NP	O
,	CH	O	O
trước	E	B-PP	O
khi	N	B-NP	O
mấy	L	B-NP	O
cô	Nc	B-NP	O
đến	V	B-VP	O
,	CH	O	O
khi	N	B-NP	O
tôi	P	B-NP	O
đi	V	B-VP	O
đón	V	B-VP	O
bà_xã	N	B-NP	O
gặp	V	B-VP	O
mấy	L	B-NP	O
người	N	B-NP	O
trong	E	B-PP	O
hãng	N	B-NP	O
.	CH	O	O

Trước_đây	N	B-NP	O
họ	P	B-NP	O
lạnh_nhạt	A	B-AP	O
với	E	B-PP	O
tôi	P	B-NP	O
,	CH	O	O
nay	P	B-NP	O
bỗng_dưng	R	O	O
trở_nên	V	B-VP	O
thân_mật	A	B-AP	O
,	CH	O	O
tươi_cười	A	B-AP	O
,	CH	O	O
hỏi	V	B-VP	O
khi	N	B-NP	O
nào	P	B-NP	O
tôi	P	B-NP	O
về	E	B-PP	O
VN	Np	B-NP	B-LOC
...	CH	O	O

Chuyện	N	B-NP	O
trở_về	V	B-VP	O
VN	Np	B-NP	B-LOC
tôi	P	B-NP	O
sẽ	R	O	O
tính_toán	V	B-VP	O
kỹ	A	B-AP	O
.	CH	O	O

Tôi	P	B-NP	O
rất	R	O	O
muốn	V	B-VP	O
đi	V	B-VP	O
thăm	V	B-VP	O
lại	V	B-VP	O
quê_hương	N	B-NP	O
,	CH	O	O
thăm	V	B-VP	O
bạn_bè	N	B-NP	O
,	CH	O	O
thăm	V	B-VP	O
những	L	B-NP	O
nơi	N	B-NP	O
chốn	N	B-NP	O
cũ	A	B-AP	O
,	CH	O	O
chắc_chắn	A	B-AP	O
tôi	P	B-NP	O
sẽ	R	O	O
tới	V	B-VP	O
Hà_Nội	Np	B-NP	B-LOC
,	CH	O	O
và	C	O	O
đó	P	B-NP	O
sẽ	R	O	O
là	V	B-VP	O
lần	N	B-NP	O
đầu_tiên	A	B-AP	O
trong	E	B-PP	O
đời	N	B-NP	O
”	CH	O	O
.	CH	O	O

Ông	Nc	B-NP	O
Hiếu	Np	B-NP	B-PER
đợi	V	B-VP	O
sẵn	A	B-AP	O
tại	E	B-PP	O
vỉa_hè	N	B-NP	O
đón	V	B-VP	O
khách	N	B-NP	O
quí	A	B-AP	O
.	CH	O	O

Hai	M	B-NP	O
em_gái	N	B-NP	O
của	E	B-PP	O
chị	Nc	B-NP	O
Đặng	Np	B-NP	B-PER
Thuỳ	Np	I-NP	I-PER
Trâm	Np	I-NP	I-PER
vui_mừng	V	B-VP	O
rạng_rỡ	A	B-AP	O
khi	N	B-NP	O
gặp	V	B-VP	O
người	Nc	B-NP	O
phiên_dịch	V	B-VP	O
Nguyễn	Np	B-NP	B-PER
Trung	Np	I-NP	I-PER
Hiếu	Np	I-NP	I-PER
.	CH	O	O

Cuốn	Nc	B-NP	O
nhật_ký	N	B-NP	O
sau	N	B-NP	O
hơn	A	B-AP	O
35	M	B-NP	O
năm	N	B-NP	O
thất_lạc	V	B-VP	O
,	CH	O	O
nay	N	B-NP	O
lại	R	O	O
được	V	B-VP	O
trao	V	B-VP	O
tận	E	B-PP	O
tay	N	B-NP	O
người	Nc	B-NP	O
phiên_dịch	V	B-VP	O
năm	N	B-NP	O
xưa	A	B-AP	O
như	C	O	O
một	M	B-NP	O
món	Nc	B-NP	O
quà	N	B-NP	O
tặng	V	B-VP	O
,	CH	O	O
trên	N	B-NP	O
có	V	B-VP	O
chữ_ký	N	B-NP	O
trân_trọng	V	B-VP	O
của	E	B-PP	O
gia_đình	N	B-NP	O
.	CH	O	O

Ông	Nc	B-NP	O
Hiếu	Np	B-NP	B-PER
đưa	V	B-VP	O
tay	N	B-NP	O
đón_nhận	V	B-VP	O
,	CH	O	O
từ_tốn	A	B-AP	O
đặt	V	B-VP	O
cuốn	Nc	B-NP	O
